file_name,language_code,language,speaker_id,gender,age_raw,age_years,age_months,question_number,response_type_code,response_type,bpm,extension
Ta009F220138A114.ogg,Ta,Tamil,9,F,2201,22,1,38,A,Answering,114,ogg
Ta009F220139A114.ogg,Ta,Tamil,9,F,2201,22,1,39,A,Answering,114,ogg
Ta009F220140R113.ogg,Ta,Tamil,9,F,2201,22,1,40,R,Reading,113,ogg
Ta009F220141R111.ogg,Ta,Tamil,9,F,2201,22,1,41,R,Reading,111,ogg
Ta009F220142R111.ogg,Ta,Tamil,9,F,2201,22,1,42,R,Reading,111,ogg
Ta009F220143A112.ogg,Ta,Tamil,9,F,2201,22,1,43,A,Answering,112,ogg
Ta009F220144A108.ogg,Ta,Tamil,9,F,2201,22,1,44,A,Answering,108,ogg
Ta009F220145A109.ogg,Ta,Tamil,9,F,2201,22,1,45,A,Answering,109,ogg
Ta009F220146V091.ogg,Ta,Tamil,9,F,2201,22,1,46,V,AfterVideo,91,ogg
Ta009F220147V087.ogg,Ta,Tamil,9,F,2201,22,1,47,V,AfterVideo,87,ogg
Ta009F220148V084.ogg,Ta,Tamil,9,F,2201,22,1,48,V,AfterVideo,84,ogg
Ta009F220152V081.ogg,Ta,Tamil,9,F,2201,22,1,52,V,AfterVideo,81,ogg
Ta009F220153V083.ogg,Ta,Tamil,9,F,2201,22,1,53,V,AfterVideo,83,ogg
Ta009F220154V090.ogg,Ta,Tamil,9,F,2201,22,1,54,V,AfterVideo,90,ogg
Ta009F220155V093.ogg,Ta,Tamil,9,F,2201,22,1,55,V,AfterVideo,93,ogg
Ta009F220156V089.ogg,Ta,Tamil,9,F,2201,22,1,56,V,AfterVideo,89,ogg
Ta009F220157V090.ogg,Ta,Tamil,9,F,2201,22,1,57,V,AfterVideo,90,ogg
Ta009F220158V090.ogg,Ta,Tamil,9,F,2201,22,1,58,V,AfterVideo,90,ogg
Ta009F220159V108.ogg,Ta,Tamil,9,F,2201,22,1,59,V,AfterVideo,108,ogg
Ta009F220160V102.ogg,Ta,Tamil,9,F,2201,22,1,60,V,AfterVideo,102,ogg
Ta009F220161V091.ogg,Ta,Tamil,9,F,2201,22,1,61,V,AfterVideo,91,ogg
Ta009F220162V091.ogg,Ta,Tamil,9,F,2201,22,1,62,V,AfterVideo,91,ogg
Ta009F220163V082.ogg,Ta,Tamil,9,F,2201,22,1,63,V,AfterVideo,82,ogg
Ta009F220164V088.ogg,Ta,Tamil,9,F,2201,22,1,64,V,AfterVideo,88,ogg
Ta009F220165V080.ogg,Ta,Tamil,9,F,2201,22,1,65,V,AfterVideo,80,ogg
Ta009F220166V078.ogg,Ta,Tamil,9,F,2201,22,1,66,V,AfterVideo,78,ogg
Ta009F220167V080.ogg,Ta,Tamil,9,F,2201,22,1,67,V,AfterVideo,80,ogg
Ta010F221001A094.ogg,Ta,Tamil,10,F,2210,22,10,1,A,Answering,94,ogg
Ta010F221002A099.ogg,Ta,Tamil,10,F,2210,22,10,2,A,Answering,99,ogg
Ta010F221003A103.ogg,Ta,Tamil,10,F,2210,22,10,3,A,Answering,103,ogg
Ta010F221004A101.ogg,Ta,Tamil,10,F,2210,22,10,4,A,Answering,101,ogg
Ta010F221005A108.ogg,Ta,Tamil,10,F,2210,22,10,5,A,Answering,108,ogg
Ta010F221006A109.ogg,Ta,Tamil,10,F,2210,22,10,6,A,Answering,109,ogg
Ta010F221007A117.ogg,Ta,Tamil,10,F,2210,22,10,7,A,Answering,117,ogg
Ta010F221008A113.ogg,Ta,Tamil,10,F,2210,22,10,8,A,Answering,113,ogg
Ta010F221009A096.ogg,Ta,Tamil,10,F,2210,22,10,9,A,Answering,96,ogg
Ta010F221010A089.ogg,Ta,Tamil,10,F,2210,22,10,10,A,Answering,89,ogg
Ta010F221011A085.ogg,Ta,Tamil,10,F,2210,22,10,11,A,Answering,85,ogg
Ta010F221012A086.ogg,Ta,Tamil,10,F,2210,22,10,12,A,Answering,86,ogg
Ta010F221013A088.ogg,Ta,Tamil,10,F,2210,22,10,13,A,Answering,88,ogg
Ta010F221014A082.ogg,Ta,Tamil,10,F,2210,22,10,14,A,Answering,82,ogg
Ta010F221015A086.ogg,Ta,Tamil,10,F,2210,22,10,15,A,Answering,86,ogg
Ta010F221016A089.ogg,Ta,Tamil,10,F,2210,22,10,16,A,Answering,89,ogg
Ta010F221017R087.ogg,Ta,Tamil,10,F,2210,22,10,17,R,Reading,87,ogg
Ta010F221018R092.ogg,Ta,Tamil,10,F,2210,22,10,18,R,Reading,92,ogg
Ta010F221019R092.ogg,Ta,Tamil,10,F,2210,22,10,19,R,Reading,92,ogg
Ta010F221020R093.ogg,Ta,Tamil,10,F,2210,22,10,20,R,Reading,93,ogg
Ta010F221021R097.ogg,Ta,Tamil,10,F,2210,22,10,21,R,Reading,97,ogg
Ta010F221022R100.ogg,Ta,Tamil,10,F,2210,22,10,22,R,Reading,100,ogg
Ta010F221023R094.ogg,Ta,Tamil,10,F,2210,22,10,23,R,Reading,94,ogg
Ta010F221024R095.ogg,Ta,Tamil,10,F,2210,22,10,24,R,Reading,95,ogg
Ta010F221025R093.ogg,Ta,Tamil,10,F,2210,22,10,25,R,Reading,93,ogg
Ta010F221027R086.ogg,Ta,Tamil,10,F,2210,22,10,27,R,Reading,86,ogg
Ta010F221028R081.ogg,Ta,Tamil,10,F,2210,22,10,28,R,Reading,81,ogg
Ta010F221029R081.ogg,Ta,Tamil,10,F,2210,22,10,29,R,Reading,81,ogg
Ta010F221031A091.ogg,Ta,Tamil,10,F,2210,22,10,31,A,Answering,91,ogg
Ta010F221032A084.ogg,Ta,Tamil,10,F,2210,22,10,32,A,Answering,84,ogg
Ta010F221033A085.ogg,Ta,Tamil,10,F,2210,22,10,33,A,Answering,85,ogg
Ta010F221034A088.ogg,Ta,Tamil,10,F,2210,22,10,34,A,Answering,88,ogg
Ta010F221035A092.ogg,Ta,Tamil,10,F,2210,22,10,35,A,Answering,92,ogg
Ta010F221036A089.ogg,Ta,Tamil,10,F,2210,22,10,36,A,Answering,89,ogg
Ta010F221037A103.ogg,Ta,Tamil,10,F,2210,22,10,37,A,Answering,103,ogg
Ta010F221038A094.ogg,Ta,Tamil,10,F,2210,22,10,38,A,Answering,94,ogg
Ta010F221039A096.ogg,Ta,Tamil,10,F,2210,22,10,39,A,Answering,96,ogg
Ta010F221040R090.ogg,Ta,Tamil,10,F,2210,22,10,40,R,Reading,90,ogg
Ta010F221041R093.ogg,Ta,Tamil,10,F,2210,22,10,41,R,Reading,93,ogg
Ta010F221042R094.ogg,Ta,Tamil,10,F,2210,22,10,42,R,Reading,94,ogg
Ta010F221043A095.ogg,Ta,Tamil,10,F,2210,22,10,43,A,Answering,95,ogg
Ta010F221044A094.ogg,Ta,Tamil,10,F,2210,22,10,44,A,Answering,94,ogg
Ta010F221045A092.ogg,Ta,Tamil,10,F,2210,22,10,45,A,Answering,92,ogg
Ta010F221046V102.ogg,Ta,Tamil,10,F,2210,22,10,46,V,AfterVideo,102,ogg
Ta010F221048V096.ogg,Ta,Tamil,10,F,2210,22,10,48,V,AfterVideo,96,ogg
Ta010F221052V108.ogg,Ta,Tamil,10,F,2210,22,10,52,V,AfterVideo,108,ogg
Ta010F221053V100.ogg,Ta,Tamil,10,F,2210,22,10,53,V,AfterVideo,100,ogg
Ta010F221054V086.ogg,Ta,Tamil,10,F,2210,22,10,54,V,AfterVideo,86,ogg
Ta010F221055V102.ogg,Ta,Tamil,10,F,2210,22,10,55,V,AfterVideo,102,ogg
Ta010F221056V098.ogg,Ta,Tamil,10,F,2210,22,10,56,V,AfterVideo,98,ogg
Ta010F221057V087.ogg,Ta,Tamil,10,F,2210,22,10,57,V,AfterVideo,87,ogg
Ta010F221058V114.ogg,Ta,Tamil,10,F,2210,22,10,58,V,AfterVideo,114,ogg
Ta010F221059V092.ogg,Ta,Tamil,10,F,2210,22,10,59,V,AfterVideo,92,ogg
Ta010F221060V096.ogg,Ta,Tamil,10,F,2210,22,10,60,V,AfterVideo,96,ogg
Ta010F221061V099.ogg,Ta,Tamil,10,F,2210,22,10,61,V,AfterVideo,99,ogg
Ta010F221062V083.ogg,Ta,Tamil,10,F,2210,22,10,62,V,AfterVideo,83,ogg
Ta010F221063V095.ogg,Ta,Tamil,10,F,2210,22,10,63,V,AfterVideo,95,ogg
Ta010F221064V101.ogg,Ta,Tamil,10,F,2210,22,10,64,V,AfterVideo,101,ogg
Ta010F221065V095.ogg,Ta,Tamil,10,F,2210,22,10,65,V,AfterVideo,95,ogg
Ta010F221066V096.ogg,Ta,Tamil,10,F,2210,22,10,66,V,AfterVideo,96,ogg
Ta011F231001A107.ogg,Ta,Tamil,11,F,2310,23,10,1,A,Answering,107,ogg
Ta011F231002A105.ogg,Ta,Tamil,11,F,2310,23,10,2,A,Answering,105,ogg
Ta011F231003A098.ogg,Ta,Tamil,11,F,2310,23,10,3,A,Answering,98,ogg
Ta011F231004A105.ogg,Ta,Tamil,11,F,2310,23,10,4,A,Answering,105,ogg
Ta011F231005A104.ogg,Ta,Tamil,11,F,2310,23,10,5,A,Answering,104,ogg
Ta011F231006A110.ogg,Ta,Tamil,11,F,2310,23,10,6,A,Answering,110,ogg
Ta011F231007A111.ogg,Ta,Tamil,11,F,2310,23,10,7,A,Answering,111,ogg
Ta011F231008A116.ogg,Ta,Tamil,11,F,2310,23,10,8,A,Answering,116,ogg
Ta011F231009A112.ogg,Ta,Tamil,11,F,2310,23,10,9,A,Answering,112,ogg
Ta011F231010A099.ogg,Ta,Tamil,11,F,2310,23,10,10,A,Answering,99,ogg
Ta011F231011A109.ogg,Ta,Tamil,11,F,2310,23,10,11,A,Answering,109,ogg
Ta011F231012A105.ogg,Ta,Tamil,11,F,2310,23,10,12,A,Answering,105,ogg
Ta011F231013A109.ogg,Ta,Tamil,11,F,2310,23,10,13,A,Answering,109,ogg
Ta011F231014A106.ogg,Ta,Tamil,11,F,2310,23,10,14,A,Answering,106,ogg
Ta011F231015A105.ogg,Ta,Tamil,11,F,2310,23,10,15,A,Answering,105,ogg
Ta011F231016A107.ogg,Ta,Tamil,11,F,2310,23,10,16,A,Answering,107,ogg
Ta011F231017R103.ogg,Ta,Tamil,11,F,2310,23,10,17,R,Reading,103,ogg
Ta011F231018R106.ogg,Ta,Tamil,11,F,2310,23,10,18,R,Reading,106,ogg
Ta011F231019R104.ogg,Ta,Tamil,11,F,2310,23,10,19,R,Reading,104,ogg
Ta011F231020R096.ogg,Ta,Tamil,11,F,2310,23,10,20,R,Reading,96,ogg
Ta011F231021R097.ogg,Ta,Tamil,11,F,2310,23,10,21,R,Reading,97,ogg
Ta011F231022R092.ogg,Ta,Tamil,11,F,2310,23,10,22,R,Reading,92,ogg
Ta011F231023R094.ogg,Ta,Tamil,11,F,2310,23,10,23,R,Reading,94,ogg
Ta011F231024R096.ogg,Ta,Tamil,11,F,2310,23,10,24,R,Reading,96,ogg
Ta011F231025R097.ogg,Ta,Tamil,11,F,2310,23,10,25,R,Reading,97,ogg
Ta011F231026R096.ogg,Ta,Tamil,11,F,2310,23,10,26,R,Reading,96,ogg
Ta011F231027R098.ogg,Ta,Tamil,11,F,2310,23,10,27,R,Reading,98,ogg
Ta011F231028R101.ogg,Ta,Tamil,11,F,2310,23,10,28,R,Reading,101,ogg
Ta011F231029R102.ogg,Ta,Tamil,11,F,2310,23,10,29,R,Reading,102,ogg
Ta011F231030R091.ogg,Ta,Tamil,11,F,2310,23,10,30,R,Reading,91,ogg
Ta011F231031A099.ogg,Ta,Tamil,11,F,2310,23,10,31,A,Answering,99,ogg
Ta011F231032A106.ogg,Ta,Tamil,11,F,2310,23,10,32,A,Answering,106,ogg
Ta011F231033A097.ogg,Ta,Tamil,11,F,2310,23,10,33,A,Answering,97,ogg
Ta011F231034A102.ogg,Ta,Tamil,11,F,2310,23,10,34,A,Answering,102,ogg
Ta011F231035A098.ogg,Ta,Tamil,11,F,2310,23,10,35,A,Answering,98,ogg
Ta011F231036A098.ogg,Ta,Tamil,11,F,2310,23,10,36,A,Answering,98,ogg
Ta011F231037A122.ogg,Ta,Tamil,11,F,2310,23,10,37,A,Answering,122,ogg
Ta011F231038A124.ogg,Ta,Tamil,11,F,2310,23,10,38,A,Answering,124,ogg
Ta011F231039A130.ogg,Ta,Tamil,11,F,2310,23,10,39,A,Answering,130,ogg
Ta011F231040R125.ogg,Ta,Tamil,11,F,2310,23,10,40,R,Reading,125,ogg
Ta011F231041R124.ogg,Ta,Tamil,11,F,2310,23,10,41,R,Reading,124,ogg
Ta011F231042R116.ogg,Ta,Tamil,11,F,2310,23,10,42,R,Reading,116,ogg
Ta011F231043R118.ogg,Ta,Tamil,11,F,2310,23,10,43,R,Reading,118,ogg
Ta011F231044R117.ogg,Ta,Tamil,11,F,2310,23,10,44,R,Reading,117,ogg
Ta011F231046V131.ogg,Ta,Tamil,11,F,2310,23,10,46,V,AfterVideo,131,ogg
Ta011F231047V117.ogg,Ta,Tamil,11,F,2310,23,10,47,V,AfterVideo,117,ogg
Ta011F231048V116.ogg,Ta,Tamil,11,F,2310,23,10,48,V,AfterVideo,116,ogg
Ta011F231052V105.ogg,Ta,Tamil,11,F,2310,23,10,52,V,AfterVideo,105,ogg
Ta011F231053V122.ogg,Ta,Tamil,11,F,2310,23,10,53,V,AfterVideo,122,ogg
Ta011F231054V111.ogg,Ta,Tamil,11,F,2310,23,10,54,V,AfterVideo,111,ogg
Ta011F231055V113.ogg,Ta,Tamil,11,F,2310,23,10,55,V,AfterVideo,113,ogg
Ta011F231056V108.ogg,Ta,Tamil,11,F,2310,23,10,56,V,AfterVideo,108,ogg
Ta011F231057V102.ogg,Ta,Tamil,11,F,2310,23,10,57,V,AfterVideo,102,ogg
Ta011F231058V103.ogg,Ta,Tamil,11,F,2310,23,10,58,V,AfterVideo,103,ogg
Ta011F231059V118.ogg,Ta,Tamil,11,F,2310,23,10,59,V,AfterVideo,118,ogg
Ta011F231060V113.ogg,Ta,Tamil,11,F,2310,23,10,60,V,AfterVideo,113,ogg
Ta011F231061V102.ogg,Ta,Tamil,11,F,2310,23,10,61,V,AfterVideo,102,ogg
Ta011F231062V102.ogg,Ta,Tamil,11,F,2310,23,10,62,V,AfterVideo,102,ogg
Ta011F231063V101.ogg,Ta,Tamil,11,F,2310,23,10,63,V,AfterVideo,101,ogg
Ta011F231065A104.ogg,Ta,Tamil,11,F,2310,23,10,65,A,Answering,104,ogg
Ta011F231066A097.ogg,Ta,Tamil,11,F,2310,23,10,66,A,Answering,97,ogg
Ta011F231067A091.ogg,Ta,Tamil,11,F,2310,23,10,67,A,Answering,91,ogg
Ta012M240501A057.ogg,Ta,Tamil,12,M,2405,24,5,1,A,Answering,57,ogg
Ta012M240502A057.ogg,Ta,Tamil,12,M,2405,24,5,2,A,Answering,57,ogg
Ta012M240503A056.ogg,Ta,Tamil,12,M,2405,24,5,3,A,Answering,56,ogg
Ta012M240504A054.ogg,Ta,Tamil,12,M,2405,24,5,4,A,Answering,54,ogg
Ta012M240505A053.ogg,Ta,Tamil,12,M,2405,24,5,5,A,Answering,53,ogg
Ta012M240506A053.ogg,Ta,Tamil,12,M,2405,24,5,6,A,Answering,53,ogg
Ta012M240507A054.ogg,Ta,Tamil,12,M,2405,24,5,7,A,Answering,54,ogg
Ta012M240508A056.ogg,Ta,Tamil,12,M,2405,24,5,8,A,Answering,56,ogg
Ta012M240509A055.ogg,Ta,Tamil,12,M,2405,24,5,9,A,Answering,55,ogg
Ta012M240510A053.ogg,Ta,Tamil,12,M,2405,24,5,10,A,Answering,53,ogg
Ta012M240511A054.ogg,Ta,Tamil,12,M,2405,24,5,11,A,Answering,54,ogg
Ta012M240512A055.ogg,Ta,Tamil,12,M,2405,24,5,12,A,Answering,55,ogg
Ta012M240513A054.ogg,Ta,Tamil,12,M,2405,24,5,13,A,Answering,54,ogg
Ta012M240514A053.ogg,Ta,Tamil,12,M,2405,24,5,14,A,Answering,53,ogg
Ta012M240515A060.ogg,Ta,Tamil,12,M,2405,24,5,15,A,Answering,60,ogg
Ta012M240516A059.ogg,Ta,Tamil,12,M,2405,24,5,16,A,Answering,59,ogg
Ta012M240517R056.ogg,Ta,Tamil,12,M,2405,24,5,17,R,Reading,56,ogg
Ta012M240518R057.ogg,Ta,Tamil,12,M,2405,24,5,18,R,Reading,57,ogg
Ta012M240519R059.ogg,Ta,Tamil,12,M,2405,24,5,19,R,Reading,59,ogg
Ta012M240520R057.ogg,Ta,Tamil,12,M,2405,24,5,20,R,Reading,57,ogg
Ta012M240521R054.ogg,Ta,Tamil,12,M,2405,24,5,21,R,Reading,54,ogg
Ta012M240522R055.ogg,Ta,Tamil,12,M,2405,24,5,22,R,Reading,55,ogg
Ta012M240523R055.ogg,Ta,Tamil,12,M,2405,24,5,23,R,Reading,55,ogg
Ta012M240524R057.ogg,Ta,Tamil,12,M,2405,24,5,24,R,Reading,57,ogg
Ta012M240525R055.ogg,Ta,Tamil,12,M,2405,24,5,25,R,Reading,55,ogg
Ta012M240526R057.ogg,Ta,Tamil,12,M,2405,24,5,26,R,Reading,57,ogg
Ta012M240527R056.ogg,Ta,Tamil,12,M,2405,24,5,27,R,Reading,56,ogg
Ta012M240528R060.ogg,Ta,Tamil,12,M,2405,24,5,28,R,Reading,60,ogg
Ta012M240529R057.ogg,Ta,Tamil,12,M,2405,24,5,29,R,Reading,57,ogg
Ta012M240530R056.ogg,Ta,Tamil,12,M,2405,24,5,30,R,Reading,56,ogg
Ta012M240531A057.ogg,Ta,Tamil,12,M,2405,24,5,31,A,Answering,57,ogg
Ta012M240532A056.ogg,Ta,Tamil,12,M,2405,24,5,32,A,Answering,56,ogg
Ta012M240533A058.ogg,Ta,Tamil,12,M,2405,24,5,33,A,Answering,58,ogg
Ta012M240534A060.ogg,Ta,Tamil,12,M,2405,24,5,34,A,Answering,60,ogg
Ta012M240535A057.ogg,Ta,Tamil,12,M,2405,24,5,35,A,Answering,57,ogg
Ta012M240536A058.ogg,Ta,Tamil,12,M,2405,24,5,36,A,Answering,58,ogg
Ta012M240537A110.ogg,Ta,Tamil,12,M,2405,24,5,37,A,Answering,110,ogg
Ta012M240538A105.ogg,Ta,Tamil,12,M,2405,24,5,38,A,Answering,105,ogg
Ta012M240539A102.ogg,Ta,Tamil,12,M,2405,24,5,39,A,Answering,102,ogg
Ta012M240540R100.ogg,Ta,Tamil,12,M,2405,24,5,40,R,Reading,100,ogg
Ta012M240541R096.ogg,Ta,Tamil,12,M,2405,24,5,41,R,Reading,96,ogg
Ta012M240542R099.ogg,Ta,Tamil,12,M,2405,24,5,42,R,Reading,99,ogg
Ta012M240543A098.ogg,Ta,Tamil,12,M,2405,24,5,43,A,Answering,98,ogg
Ta012M240544A097.ogg,Ta,Tamil,12,M,2405,24,5,44,A,Answering,97,ogg
Ta012M240545A096.ogg,Ta,Tamil,12,M,2405,24,5,45,A,Answering,96,ogg
Ta012M240546V068.ogg,Ta,Tamil,12,M,2405,24,5,46,V,AfterVideo,68,ogg
Ta012M240547V067.ogg,Ta,Tamil,12,M,2405,24,5,47,V,AfterVideo,67,ogg
Ta012M240548V072.ogg,Ta,Tamil,12,M,2405,24,5,48,V,AfterVideo,72,ogg
Ta012M240549V065.ogg,Ta,Tamil,12,M,2405,24,5,49,V,AfterVideo,65,ogg
Ta012M240550V063.ogg,Ta,Tamil,12,M,2405,24,5,50,V,AfterVideo,63,ogg
Ta012M240551V062.ogg,Ta,Tamil,12,M,2405,24,5,51,V,AfterVideo,62,ogg
Ta012M240552V059.ogg,Ta,Tamil,12,M,2405,24,5,52,V,AfterVideo,59,ogg
Ta012M240553V055.ogg,Ta,Tamil,12,M,2405,24,5,53,V,AfterVideo,55,ogg
Ta012M240555V068.ogg,Ta,Tamil,12,M,2405,24,5,55,V,AfterVideo,68,ogg
Ta012M240556V062.ogg,Ta,Tamil,12,M,2405,24,5,56,V,AfterVideo,62,ogg
Ta012M240557V056.ogg,Ta,Tamil,12,M,2405,24,5,57,V,AfterVideo,56,ogg
Ta012M240558V062.ogg,Ta,Tamil,12,M,2405,24,5,58,V,AfterVideo,62,ogg
Ta012M240559V060.ogg,Ta,Tamil,12,M,2405,24,5,59,V,AfterVideo,60,ogg
Ta012M240560V063.ogg,Ta,Tamil,12,M,2405,24,5,60,V,AfterVideo,63,ogg
Ta012M240561V057.ogg,Ta,Tamil,12,M,2405,24,5,61,V,AfterVideo,57,ogg
Ta012M240562V056.ogg,Ta,Tamil,12,M,2405,24,5,62,V,AfterVideo,56,ogg
Ta012M240563V057.ogg,Ta,Tamil,12,M,2405,24,5,63,V,AfterVideo,57,ogg
Ta012M240564V055.ogg,Ta,Tamil,12,M,2405,24,5,64,V,AfterVideo,55,ogg
Ta012M240565V054.ogg,Ta,Tamil,12,M,2405,24,5,65,V,AfterVideo,54,ogg
Ta012M240566V059.ogg,Ta,Tamil,12,M,2405,24,5,66,V,AfterVideo,59,ogg
Ta012M240567V055.ogg,Ta,Tamil,12,M,2405,24,5,67,V,AfterVideo,55,ogg
Ta013M220301A064.ogg,Ta,Tamil,13,M,2203,22,3,1,A,Answering,64,ogg
Ta013M220302A071.ogg,Ta,Tamil,13,M,2203,22,3,2,A,Answering,71,ogg
Ta013M220303A074.ogg,Ta,Tamil,13,M,2203,22,3,3,A,Answering,74,ogg
Ta013M220304A069.ogg,Ta,Tamil,13,M,2203,22,3,4,A,Answering,69,ogg
Ta013M220305A070.ogg,Ta,Tamil,13,M,2203,22,3,5,A,Answering,70,ogg
Ta013M220306A071.ogg,Ta,Tamil,13,M,2203,22,3,6,A,Answering,71,ogg
Ta013M220307A094.ogg,Ta,Tamil,13,M,2203,22,3,7,A,Answering,94,ogg
Ta013M220308A102.ogg,Ta,Tamil,13,M,2203,22,3,8,A,Answering,102,ogg
Ta013M220309A098.ogg,Ta,Tamil,13,M,2203,22,3,9,A,Answering,98,ogg
Ta013M220310A080.ogg,Ta,Tamil,13,M,2203,22,3,10,A,Answering,80,ogg
Ta013M220311A081.ogg,Ta,Tamil,13,M,2203,22,3,11,A,Answering,81,ogg
Ta013M220312A077.ogg,Ta,Tamil,13,M,2203,22,3,12,A,Answering,77,ogg
Ta013M220313A085.ogg,Ta,Tamil,13,M,2203,22,3,13,A,Answering,85,ogg
Ta013M220314A080.ogg,Ta,Tamil,13,M,2203,22,3,14,A,Answering,80,ogg
Ta013M220315A079.ogg,Ta,Tamil,13,M,2203,22,3,15,A,Answering,79,ogg
Ta013M220316A078.ogg,Ta,Tamil,13,M,2203,22,3,16,A,Answering,78,ogg
Ta013M220317R091.ogg,Ta,Tamil,13,M,2203,22,3,17,R,Reading,91,ogg
Ta013M220318R090.ogg,Ta,Tamil,13,M,2203,22,3,18,R,Reading,90,ogg
Ta013M220319R090.ogg,Ta,Tamil,13,M,2203,22,3,19,R,Reading,90,ogg
Ta013M220320R083.ogg,Ta,Tamil,13,M,2203,22,3,20,R,Reading,83,ogg
Ta013M220321R083.ogg,Ta,Tamil,13,M,2203,22,3,21,R,Reading,83,ogg
Ta013M220322R086.ogg,Ta,Tamil,13,M,2203,22,3,22,R,Reading,86,ogg
Ta013M220323R083.ogg,Ta,Tamil,13,M,2203,22,3,23,R,Reading,83,ogg
Ta013M220324R083.ogg,Ta,Tamil,13,M,2203,22,3,24,R,Reading,83,ogg
Ta013M220325R086.ogg,Ta,Tamil,13,M,2203,22,3,25,R,Reading,86,ogg
Ta013M220326R083.ogg,Ta,Tamil,13,M,2203,22,3,26,R,Reading,83,ogg
Ta013M220327R091.ogg,Ta,Tamil,13,M,2203,22,3,27,R,Reading,91,ogg
Ta013M220328R086.ogg,Ta,Tamil,13,M,2203,22,3,28,R,Reading,86,ogg
Ta013M220329R088.ogg,Ta,Tamil,13,M,2203,22,3,29,R,Reading,88,ogg
Ta013M220330R087.ogg,Ta,Tamil,13,M,2203,22,3,30,R,Reading,87,ogg
Ta013M220331A075.ogg,Ta,Tamil,13,M,2203,22,3,31,A,Answering,75,ogg
Ta013M220332A074.ogg,Ta,Tamil,13,M,2203,22,3,32,A,Answering,74,ogg
Ta013M220333A080.ogg,Ta,Tamil,13,M,2203,22,3,33,A,Answering,80,ogg
Ta013M220334A087.ogg,Ta,Tamil,13,M,2203,22,3,34,A,Answering,87,ogg
Ta013M220335A078.ogg,Ta,Tamil,13,M,2203,22,3,35,A,Answering,78,ogg
Ta013M220336A103.ogg,Ta,Tamil,13,M,2203,22,3,36,A,Answering,103,ogg
Ta013M220337A085.ogg,Ta,Tamil,13,M,2203,22,3,37,A,Answering,85,ogg
Ta013M220338A084.ogg,Ta,Tamil,13,M,2203,22,3,38,A,Answering,84,ogg
Ta013M220339A081.ogg,Ta,Tamil,13,M,2203,22,3,39,A,Answering,81,ogg
Ta013M220340R081.ogg,Ta,Tamil,13,M,2203,22,3,40,R,Reading,81,ogg
Ta013M220341R076.ogg,Ta,Tamil,13,M,2203,22,3,41,R,Reading,76,ogg
Ta013M220342R070.ogg,Ta,Tamil,13,M,2203,22,3,42,R,Reading,70,ogg
Ta013M220343A078.ogg,Ta,Tamil,13,M,2203,22,3,43,A,Answering,78,ogg
Ta013M220344A075.ogg,Ta,Tamil,13,M,2203,22,3,44,A,Answering,75,ogg
Ta013M220345A077.ogg,Ta,Tamil,13,M,2203,22,3,45,A,Answering,77,ogg
Ta013M220346V085.ogg,Ta,Tamil,13,M,2203,22,3,46,V,AfterVideo,85,ogg
Ta013M220347V092.ogg,Ta,Tamil,13,M,2203,22,3,47,V,AfterVideo,92,ogg
Ta013M220348V094.ogg,Ta,Tamil,13,M,2203,22,3,48,V,AfterVideo,94,ogg
Ta013M220349V100.ogg,Ta,Tamil,13,M,2203,22,3,49,V,AfterVideo,100,ogg
Ta013M220350V092.ogg,Ta,Tamil,13,M,2203,22,3,50,V,AfterVideo,92,ogg
Ta013M220351V098.ogg,Ta,Tamil,13,M,2203,22,3,51,V,AfterVideo,98,ogg
Ta013M220352V080.ogg,Ta,Tamil,13,M,2203,22,3,52,V,AfterVideo,80,ogg
Ta013M220353V083.ogg,Ta,Tamil,13,M,2203,22,3,53,V,AfterVideo,83,ogg
Ta013M220354V080.ogg,Ta,Tamil,13,M,2203,22,3,54,V,AfterVideo,80,ogg
Ta013M220355V082.ogg,Ta,Tamil,13,M,2203,22,3,55,V,AfterVideo,82,ogg
Ta013M220356V089.ogg,Ta,Tamil,13,M,2203,22,3,56,V,AfterVideo,89,ogg
Ta013M220357V090.ogg,Ta,Tamil,13,M,2203,22,3,57,V,AfterVideo,90,ogg
Ta013M220358V089.ogg,Ta,Tamil,13,M,2203,22,3,58,V,AfterVideo,89,ogg
Ta013M220359V086.ogg,Ta,Tamil,13,M,2203,22,3,59,V,AfterVideo,86,ogg
Ta013M220360V077.ogg,Ta,Tamil,13,M,2203,22,3,60,V,AfterVideo,77,ogg
Ta013M220361V086.ogg,Ta,Tamil,13,M,2203,22,3,61,V,AfterVideo,86,ogg
Ta013M220362V081.ogg,Ta,Tamil,13,M,2203,22,3,62,V,AfterVideo,81,ogg
Ta013M220363V081.ogg,Ta,Tamil,13,M,2203,22,3,63,V,AfterVideo,81,ogg
Ta013M220364V089.ogg,Ta,Tamil,13,M,2203,22,3,64,V,AfterVideo,89,ogg
Ta013M220365V079.ogg,Ta,Tamil,13,M,2203,22,3,65,V,AfterVideo,79,ogg
Ta013M220366V081.ogg,Ta,Tamil,13,M,2203,22,3,66,V,AfterVideo,81,ogg
Ta013M220367V085.ogg,Ta,Tamil,13,M,2203,22,3,67,V,AfterVideo,85,ogg
Ta014F240101A094.ogg,Ta,Tamil,14,F,2401,24,1,1,A,Answering,94,ogg
Ta014F240102A097.ogg,Ta,Tamil,14,F,2401,24,1,2,A,Answering,97,ogg
